Name,Date,Price
CRUDE,31dec2019,61.06
CRUDE,31jan2020,51.56
CRUDE,28feb2020,44.76
CRUDE,31mar2020,20.48
CRUDE,30apr2020,18.84
CRUDE,29may2020,35.49
CRUDE,30jun2020,39.27
CRUDE,31jul2020,40.27
CRUDE,31aug2020,42.61
CRUDE,30sep2020,40.22
CRUDE,30oct2020,35.79
CRUDE,30nov2020,45.34
CRUDE,31dec2020,48.52
CRUDE,29jan2021,52.2
CRUDE,26feb2021,61.5
CRUDE,31mar2021,59.16
CRUDE,30apr2021,63.58
CRUDE,31may2021,66.31999999999999
CRUDE,30jun2021,73.47
CRUDE,30jul2021,73.95
CRUDE,31aug2021,68.5
CRUDE,30sep2021,75.03
CRUDE,29oct2021,83.56999999999999
CRUDE,30nov2021,66.18000000000001
CRUDE,31dec2021,75.20999999999999
CRUDE,31jan2022,88.15000000000001
CRUDE,28feb2022,95.72
CRUDE,31mar2022,100.28
CRUDE,29apr2022,104.69
CRUDE,31may2022,114.67
CRUDE,30jun2022,105.76
CRUDE,29jul2022,98.62
CRUDE,31aug2022,89.55
CRUDE,30sep2022,79.48999999999999
CRUDE,31oct2022,86.53
CRUDE,30nov2022,80.55
CRUDE,30dec2022,80.26000000000001
DAX,31dec1979,497.8
DAX,31jan1980,504
DAX,29feb1980,521.5
DAX,31mar1980,475.2
DAX,30apr1980,496.1
DAX,30may1980,501.5
DAX,30jun1980,515.5
DAX,31jul1980,524.7
DAX,29aug1980,511.5
DAX,30sep1980,508.8
DAX,31oct1980,489.8
DAX,28nov1980,495.3
DAX,31dec1980,480.9
DAX,30jan1981,468.4
DAX,27feb1981,473.3
DAX,31mar1981,483.8
DAX,30apr1981,510.4
DAX,29may1981,497.9
DAX,30jun1981,533.6
DAX,31jul1981,542.7
DAX,31aug1981,533.3
DAX,30sep1981,495.3
DAX,30oct1981,496.3
DAX,30nov1981,509.1
DAX,31dec1981,490.4
DAX,29jan1982,502.1
DAX,26feb1982,515.5
DAX,31mar1982,525.7
DAX,30apr1982,518.2
DAX,31may1982,512.2
DAX,30jun1982,501.1
DAX,30jul1982,508.5
DAX,31aug1982,502.9
DAX,30sep1982,526.9
DAX,29oct1982,511.6
DAX,30nov1982,518.5
DAX,31dec1982,552.8
DAX,31jan1983,549.1
DAX,28feb1983,602.5
DAX,31mar1983,661.4
DAX,29apr1983,707
DAX,31may1983,675.7
DAX,30jun1983,719.7
DAX,29jul1983,737.7
DAX,31aug1983,698.4
DAX,30sep1983,719.3
DAX,31oct1983,753.8
DAX,30nov1983,753.5
DAX,30dec1983,774
DAX,31jan1984,807.2
DAX,29feb1984,766.2
DAX,30mar1984,774.3
DAX,30apr1984,776.1
DAX,31may1984,739.6
DAX,29jun1984,763.3
DAX,31jul1984,717.5
DAX,31aug1984,751.1
DAX,28sep1984,799
DAX,31oct1984,802.3
DAX,30nov1984,811.1
DAX,31dec1984,820.9
DAX,31jan1985,838.1
DAX,28feb1985,855.4
DAX,29mar1985,858.9
DAX,30apr1985,873.1
DAX,31may1985,950.6
DAX,28jun1985,1018.5
DAX,31jul1985,986
DAX,30aug1985,1081.7
DAX,30sep1985,1142.6
DAX,31oct1985,1295.8
DAX,29nov1985,1251.8
DAX,31dec1985,1366.2
DAX,31jan1986,1387.1
DAX,28feb1986,1357.3
DAX,31mar1986,1481.6
DAX,30apr1986,1507.3
DAX,30may1986,1380.5
DAX,30jun1986,1357.5
DAX,31jul1986,1288.6
DAX,29aug1986,1497.5
DAX,30sep1986,1408
DAX,31oct1986,1426.3
DAX,28nov1986,1466.3
DAX,31dec1986,1432.3
DAX,30jan1987,1294.5
DAX,27feb1987,1244.4
DAX,31mar1987,1301.7
DAX,30apr1987,1308.1
DAX,29may1987,1316.4
DAX,30jun1987,1382.6
DAX,31jul1987,1510.5
DAX,31aug1987,1537.8
DAX,30sep1987,1500.2
DAX,30oct1987,1177.4
DAX,30nov1987,1022.8
DAX,31dec1987,1000
DAX,29jan1988,935.5700000000001
DAX,29feb1988,1079.55
DAX,31mar1988,1063.17
DAX,29apr1988,1054.46
DAX,31may1988,1083.36
DAX,30jun1988,1140.49
DAX,29jul1988,1181.72
DAX,31aug1988,1165.36
DAX,30sep1988,1252.69
DAX,31oct1988,1300.79
DAX,30nov1988,1275.99
DAX,30dec1988,1327.87
DAX,31jan1989,1312.73
DAX,28feb1989,1288.66
DAX,31mar1989,1322.66
DAX,28apr1989,1370.9
DAX,31may1989,1407.29
DAX,30jun1989,1473.72
DAX,31jul1989,1554.16
DAX,31aug1989,1597.85
DAX,29sep1989,1574.37
DAX,31oct1989,1472.76
DAX,30nov1989,1577.43
DAX,29dec1989,1790.37
DAX,31jan1990,1822.78
DAX,28feb1990,1809.92
DAX,30mar1990,1968.55
DAX,30apr1990,1813.25
DAX,31may1990,1844.41
DAX,29jun1990,1879.9
DAX,31jul1990,1919.12
DAX,31aug1990,1629.51
DAX,28sep1990,1334.89
DAX,31oct1990,1433.82
DAX,30nov1990,1441.23
DAX,31dec1990,1398.23
DAX,31jan1991,1420.18
DAX,28feb1991,1542.09
DAX,29mar1991,1522.8
DAX,30apr1991,1605.79
DAX,31may1991,1704.11
DAX,28jun1991,1622.18
DAX,31jul1991,1622.31
DAX,30aug1991,1650.5
DAX,30sep1991,1607.03
DAX,31oct1991,1582.06
DAX,29nov1991,1566.57
DAX,31dec1991,1577.98
DAX,31jan1992,1687.49
DAX,28feb1992,1745.13
DAX,31mar1992,1717.86
DAX,30apr1992,1734.03
DAX,29may1992,1803.22
DAX,30jun1992,1752.63
DAX,31jul1992,1615.42
DAX,31aug1992,1541.25
DAX,30sep1992,1466.36
DAX,30oct1992,1492.32
DAX,30nov1992,1544.34
DAX,31dec1992,1545.05
DAX,29jan1993,1571.85
DAX,26feb1993,1684.35
DAX,31mar1993,1684.21
DAX,30apr1993,1627.19
DAX,31may1993,1631.85
DAX,30jun1993,1697.63
DAX,30jul1993,1803.23
DAX,31aug1993,1944.89
DAX,30sep1993,1915.71
DAX,29oct1993,2069
DAX,30nov1993,2057.77
DAX,31dec1993,2266.68
DAX,31jan1994,2177.45
DAX,28feb1994,2091.57
DAX,31mar1994,2133.11
DAX,29apr1994,2245.98
DAX,31may1994,2127.7
DAX,30jun1994,2025.34
DAX,29jul1994,2146.64
DAX,31aug1994,2212.85
DAX,30sep1994,2011.75
DAX,31oct1994,2071.63
DAX,30nov1994,2048.26
DAX,30dec1994,2106.58
DAX,31jan1995,2024.82
DAX,28feb1995,2097.85
DAX,31mar1995,1914.69
DAX,28apr1995,2017.95
DAX,31may1995,2099.95
DAX,30jun1995,2089.04
DAX,31jul1995,2222.51
DAX,31aug1995,2234.23
DAX,29sep1995,2201.27
DAX,31oct1995,2165.76
DAX,30nov1995,2254.95
DAX,29dec1995,2260.69
DAX,31jan1996,2470.14
DAX,29feb1996,2473.55
DAX,29mar1996,2485.87
DAX,30apr1996,2505.25
DAX,31may1996,2542.8
DAX,28jun1996,2561.39
DAX,31jul1996,2473.35
DAX,30aug1996,2543.83
DAX,30sep1996,2651.85
DAX,31oct1996,2659.25
DAX,29nov1996,2845.52
DAX,31dec1996,2888.69
DAX,31jan1997,3035.15
DAX,28feb1997,3259.64
DAX,31mar1997,3429.05
DAX,30apr1997,3438.07
DAX,30may1997,3547.84
DAX,30jun1997,3785.77
DAX,31jul1997,4438.93
DAX,29aug1997,3906.03
DAX,30sep1997,4167.85
DAX,31oct1997,3726.69
DAX,28nov1997,3949.14
DAX,31dec1997,4249.69
DAX,30jan1998,4440.38
DAX,27feb1998,4709.83
DAX,31mar1998,5102.35
DAX,30apr1998,5107.44
DAX,29may1998,5569.08
DAX,30jun1998,5897.44
DAX,31jul1998,5873.92
DAX,31aug1998,4833.89
DAX,30sep1998,4474.51
DAX,30oct1998,4671.12
DAX,30nov1998,5022.7
DAX,31dec1998,5002.39
DAX,29jan1999,5159.96
DAX,26feb1999,4911.81
DAX,31mar1999,4884.2
DAX,30apr1999,5393.11
DAX,31may1999,5069.83
DAX,30jun1999,5378.52
DAX,30jul1999,5101.87
DAX,31aug1999,5270.77
DAX,30sep1999,5149.83
DAX,29oct1999,5525.4
DAX,30nov1999,5896.04
DAX,31dec1999,6958.14
DAX,31jan2000,6835.6
DAX,29feb2000,7644.55
DAX,31mar2000,7599.39
DAX,28apr2000,7414.68
DAX,31may2000,7109.67
DAX,30jun2000,6898.21
DAX,31jul2000,7190.37
DAX,31aug2000,7216.45
DAX,29sep2000,6798.12
DAX,31oct2000,7077.44
DAX,30nov2000,6372.33
DAX,29dec2000,6433.61
DAX,31jan2001,6795.14
DAX,28feb2001,6208.24
DAX,30mar2001,5829.95
DAX,30apr2001,6264.51
DAX,31may2001,6123.26
DAX,29jun2001,6058.38
DAX,31jul2001,5861.19
DAX,31aug2001,5188.17
DAX,28sep2001,4308.15
DAX,31oct2001,4559.13
DAX,30nov2001,4989.91
DAX,31dec2001,5160.1
DAX,31jan2002,5107.61
DAX,28feb2002,5039.08
DAX,29mar2002,5397.29
DAX,30apr2002,5041.2
DAX,31may2002,4818.3
DAX,28jun2002,4382.56
DAX,31jul2002,3700.14
DAX,30aug2002,3712.94
DAX,30sep2002,2769.03
DAX,31oct2002,3152.85
DAX,29nov2002,3320.32
DAX,31dec2002,2892.63
DAX,31jan2003,2747.83
DAX,28feb2003,2547.05
DAX,31mar2003,2423.87
DAX,30apr2003,2942.04
DAX,30may2003,2982.68
DAX,30jun2003,3220.58
DAX,31jul2003,3487.86
DAX,29aug2003,3484.58
DAX,30sep2003,3256.78
DAX,31oct2003,3655.99
DAX,28nov2003,3745.95
DAX,31dec2003,3965.16
DAX,30jan2004,4058.6
DAX,27feb2004,4018.16
DAX,31mar2004,3856.7
DAX,30apr2004,3985.21
DAX,31may2004,3921.41
DAX,30jun2004,4052.73
DAX,30jul2004,3895.61
DAX,31aug2004,3785.21
DAX,30sep2004,3892.9
DAX,29oct2004,3960.25
DAX,30nov2004,4126
DAX,31dec2004,4256.08
DAX,31jan2005,4254.85
DAX,28feb2005,4350.49
DAX,31mar2005,4348.77
DAX,29apr2005,4184.84
DAX,31may2005,4460.63
DAX,30jun2005,4586.28
DAX,29jul2005,4886.5
DAX,31aug2005,4829.69
DAX,30sep2005,5044.12
DAX,31oct2005,4929.07
DAX,30nov2005,5193.4
DAX,30dec2005,5408.26
DAX,31jan2006,5674.15
DAX,28feb2006,5796.04
DAX,31mar2006,5970.08
DAX,28apr2006,6009.89
DAX,31may2006,5692.86
DAX,30jun2006,5683.31
DAX,31jul2006,5681.97
DAX,31aug2006,5859.57
DAX,29sep2006,6004.33
DAX,31oct2006,6268.92
DAX,30nov2006,6309.19
DAX,29dec2006,6596.92
DAX,31jan2007,6789.11
DAX,28feb2007,6715.44
DAX,30mar2007,6917.03
DAX,30apr2007,7408.87
DAX,31may2007,7883.04
DAX,29jun2007,8007.32
DAX,31jul2007,7584.14
DAX,31aug2007,7638.17
DAX,28sep2007,7861.51
DAX,31oct2007,8019.22
DAX,30nov2007,7870.52
DAX,31dec2007,8067.32
DAX,31jan2008,6851.75
DAX,29feb2008,6748.13
DAX,31mar2008,6534.97
DAX,30apr2008,6948.82
DAX,30may2008,7096.79
DAX,30jun2008,6418.32
DAX,31jul2008,6479.56
DAX,29aug2008,6422.3
DAX,30sep2008,5831.02
DAX,31oct2008,4987.97
DAX,28nov2008,4669.44
DAX,31dec2008,4810.2
DAX,30jan2009,4338.35
DAX,27feb2009,3843.74
DAX,31mar2009,4084.76
DAX,30apr2009,4769.45
DAX,29may2009,4940.82
DAX,30jun2009,4808.64
DAX,31jul2009,5332.14
DAX,31aug2009,5464.61
DAX,30sep2009,5675.16
DAX,30oct2009,5414.96
DAX,30nov2009,5625.95
DAX,31dec2009,5957.43
DAX,29jan2010,5608.79
DAX,26feb2010,5598.46
DAX,31mar2010,6153.55
DAX,30apr2010,6135.7
DAX,31may2010,5964.33
DAX,30jun2010,5965.52
DAX,30jul2010,6147.97
DAX,31aug2010,5925.22
DAX,30sep2010,6229.02
DAX,29oct2010,6601.37
DAX,30nov2010,6688.49
DAX,31dec2010,6914.19
DAX,31jan2011,7077.48
DAX,28feb2011,7272.32
DAX,31mar2011,7041.31
DAX,29apr2011,7514.46
DAX,31may2011,7293.69
DAX,30jun2011,7376.24
DAX,29jul2011,7158.77
DAX,31aug2011,5784.85
DAX,30sep2011,5502.02
DAX,31oct2011,6141.34
DAX,30nov2011,6088.84
DAX,30dec2011,5898.35
DAX,31jan2012,6458.91
DAX,29feb2012,6856.08
DAX,30mar2012,6946.83
DAX,30apr2012,6761.19
DAX,31may2012,6264.38
DAX,29jun2012,6416.28
DAX,31jul2012,6772.26
DAX,31aug2012,6970.79
DAX,28sep2012,7216.15
DAX,31oct2012,7260.63
DAX,30nov2012,7405.5
DAX,31dec2012,7612.39
DAX,31jan2013,7776.05
DAX,28feb2013,7741.7
DAX,29mar2013,7795.31
DAX,30apr2013,7913.71
DAX,31may2013,8348.84
DAX,28jun2013,7959.22
DAX,31jul2013,8275.969999999999
DAX,30aug2013,8103.15
DAX,30sep2013,8594.4
DAX,31oct2013,9033.92
DAX,29nov2013,9405.299999999999
DAX,31dec2013,9552.16
DAX,31jan2014,9306.48
DAX,28feb2014,9692.08
DAX,31mar2014,9555.91
DAX,30apr2014,9603.23
DAX,30may2014,9943.27
DAX,30jun2014,9833.07
DAX,31jul2014,9407.48
DAX,29aug2014,9470.17
DAX,30sep2014,9474.299999999999
DAX,31oct2014,9326.870000000001
DAX,28nov2014,9980.85
DAX,31dec2014,9805.549999999999
DAX,30jan2015,10694.32
DAX,27feb2015,11401.66
DAX,31mar2015,11966.17
DAX,30apr2015,11454.38
DAX,29may2015,11413.82
DAX,30jun2015,10944.97
DAX,31jul2015,11308.99
DAX,31aug2015,10259.46
DAX,30sep2015,9660.440000000001
DAX,30oct2015,10850.14
DAX,30nov2015,11382.23
DAX,31dec2015,10743.01
DAX,29jan2016,9798.110000000001
DAX,29feb2016,9495.4
DAX,31mar2016,9965.51
DAX,29apr2016,10038.97
DAX,31may2016,10262.74
DAX,30jun2016,9680.09
DAX,29jul2016,10337.5
DAX,31aug2016,10592.69
DAX,30sep2016,10511.02
DAX,31oct2016,10665.01
DAX,30nov2016,10640.3
DAX,30dec2016,11481.06
DAX,31jan2017,11535.31
DAX,28feb2017,11834.41
DAX,31mar2017,12312.87
DAX,28apr2017,12438.01
DAX,31may2017,12615.06
DAX,30jun2017,12325.12
DAX,31jul2017,12118.25
DAX,31aug2017,12055.84
DAX,29sep2017,12828.86
DAX,31oct2017,13229.57
DAX,30nov2017,13023.98
DAX,29dec2017,12917.64
DAX,31jan2018,13189.48
DAX,28feb2018,12435.85
DAX,30mar2018,12096.73
DAX,30apr2018,12612.11
DAX,31may2018,12604.89
DAX,29jun2018,12306
DAX,31jul2018,12805.5
DAX,31aug2018,12364.06
DAX,28sep2018,12246.73
DAX,31oct2018,11447.51
DAX,30nov2018,11257.24
DAX,31dec2018,10558.96
DAX,31jan2019,11173.1
DAX,28feb2019,11515.64
DAX,29mar2019,11526.04
DAX,30apr2019,12344.08
DAX,31may2019,11726.84
DAX,28jun2019,12398.8
DAX,31jul2019,12189.04
DAX,30aug2019,11939.28
DAX,30sep2019,12428.08
DAX,31oct2019,12866.79
DAX,29nov2019,13236.38
DAX,31dec2019,13249.01
DAX,31jan2020,12981.97
DAX,28feb2020,11890.35
DAX,31mar2020,9935.84
DAX,30apr2020,10861.64
DAX,29may2020,11586.85
DAX,30jun2020,12310.93
DAX,31jul2020,12313.36
DAX,31aug2020,12945.38
DAX,30sep2020,12760.73
DAX,30oct2020,11556.48
DAX,30nov2020,13291.16
DAX,31dec2020,13718.78
DAX,29jan2021,13432.87
DAX,26feb2021,13786.29
DAX,31mar2021,15008.34
DAX,30apr2021,15135.91
DAX,31may2021,15421.13
DAX,30jun2021,15531.04
DAX,30jul2021,15544.39
DAX,31aug2021,15835.09
DAX,30sep2021,15260.69
DAX,29oct2021,15688.77
DAX,30nov2021,15100.13
DAX,31dec2021,15884.86
DAX,31jan2022,15471.2
DAX,28feb2022,14461.02
DAX,31mar2022,14414.75
DAX,29apr2022,14097.88
DAX,31may2022,14388.35
DAX,30jun2022,12783.77
DAX,29jul2022,13484.05
DAX,31aug2022,12834.96
DAX,30sep2022,12114.36
DAX,31oct2022,13253.74
DAX,30nov2022,14397.04
DAX,30dec2022,13923.59
EURCHF,29jan1999,1.6133
EURCHF,26feb1999,1.59
EURCHF,31mar1999,1.596
EURCHF,30apr1999,1.6114
EURCHF,31may1999,1.5925
EURCHF,30jun1999,1.6033
EURCHF,30jul1999,1.59815
EURCHF,31aug1999,1.6
EURCHF,30sep1999,1.5965
EURCHF,29oct1999,1.60325
EURCHF,30nov1999,1.602
EURCHF,31dec1999,1.60645
EURCHF,31jan2000,1.60945
EURCHF,29feb2000,1.60685
EURCHF,31mar2000,1.59125
EURCHF,28apr2000,1.5709
EURCHF,31may2000,1.57105
EURCHF,30jun2000,1.55805
EURCHF,31jul2000,1.5483
EURCHF,31aug2000,1.5497
EURCHF,29sep2000,1.52615
EURCHF,31oct2000,1.52135
EURCHF,30nov2000,1.5071
EURCHF,29dec2000,1.5219
EURCHF,31jan2001,1.5281
EURCHF,28feb2001,1.54145
EURCHF,30mar2001,1.5263
EURCHF,30apr2001,1.53695
EURCHF,31may2001,1.5209
EURCHF,29jun2001,1.523
EURCHF,31jul2001,1.5105
EURCHF,31aug2001,1.51675
EURCHF,28sep2001,1.47785
EURCHF,31oct2001,1.46955
EURCHF,30nov2001,1.47225
EURCHF,31dec2001,1.4815
EURCHF,31jan2002,1.47575
EURCHF,28feb2002,1.4768
EURCHF,29mar2002,1.4651
EURCHF,30apr2002,1.46165
EURCHF,31may2002,1.46435
EURCHF,28jun2002,1.47185
EURCHF,31jul2002,1.4551
EURCHF,30aug2002,1.46865
EURCHF,30sep2002,1.4608
EURCHF,31oct2002,1.46335
EURCHF,29nov2002,1.47605
EURCHF,31dec2002,1.4533
EURCHF,31jan2003,1.46755
EURCHF,28feb2003,1.46335
EURCHF,31mar2003,1.47595
EURCHF,30apr2003,1.51345
EURCHF,30may2003,1.52745
EURCHF,30jun2003,1.55135
EURCHF,31jul2003,1.54775
EURCHF,29aug2003,1.53655
EURCHF,30sep2003,1.53755
EURCHF,31oct2003,1.5503
EURCHF,28nov2003,1.547
EURCHF,31dec2003,1.5589
EURCHF,30jan2004,1.56265
EURCHF,27feb2004,1.57898
EURCHF,31mar2004,1.5595
EURCHF,30apr2004,1.5514
EURCHF,31may2004,1.5296
EURCHF,30jun2004,1.52505
EURCHF,30jul2004,1.54115
EURCHF,31aug2004,1.54228
EURCHF,30sep2004,1.5535
EURCHF,29oct2004,1.5301
EURCHF,30nov2004,1.5148
EURCHF,31dec2004,1.54295
EURCHF,31jan2005,1.5485
EURCHF,28feb2005,1.53968
EURCHF,31mar2005,1.54875
EURCHF,29apr2005,1.5372
EURCHF,31may2005,1.5377
EURCHF,30jun2005,1.5486
EURCHF,29jul2005,1.5601
EURCHF,31aug2005,1.5488
EURCHF,30sep2005,1.555
EURCHF,31oct2005,1.5462
EURCHF,30nov2005,1.5489
EURCHF,30dec2005,1.5554
EURCHF,31jan2006,1.55413
EURCHF,28feb2006,1.5657
EURCHF,31mar2006,1.579
EURCHF,28apr2006,1.57115
EURCHF,31may2006,1.55855
EURCHF,30jun2006,1.56717
EURCHF,31jul2006,1.5726
EURCHF,31aug2006,1.57525
EURCHF,29sep2006,1.5882
EURCHF,31oct2006,1.58845
EURCHF,30nov2006,1.59265
EURCHF,29dec2006,1.60775
EURCHF,31jan2007,1.6225
EURCHF,28feb2007,1.61273
EURCHF,30mar2007,1.6244
EURCHF,30apr2007,1.64555
EURCHF,31may2007,1.64815
EURCHF,29jun2007,1.65548
EURCHF,31jul2007,1.6513
EURCHF,31aug2007,1.64736
EURCHF,28sep2007,1.6595
EURCHF,31oct2007,1.6764
EURCHF,30nov2007,1.65383
EURCHF,31dec2007,1.65515
EURCHF,31jan2008,1.60635
EURCHF,29feb2008,1.59
EURCHF,31mar2008,1.57155
EURCHF,30apr2008,1.6143
EURCHF,30may2008,1.62662
EURCHF,30jun2008,1.60635
EURCHF,31jul2008,1.63535
EURCHF,29aug2008,1.61559
EURCHF,30sep2008,1.5791
EURCHF,31oct2008,1.46825
EURCHF,28nov2008,1.54917
EURCHF,31dec2008,1.49165
EURCHF,30jan2009,1.48779
EURCHF,27feb2009,1.48635
EURCHF,31mar2009,1.51775
EURCHF,30apr2009,1.50817
EURCHF,29may2009,1.51335
EURCHF,30jun2009,1.52547
EURCHF,31jul2009,1.5317
EURCHF,31aug2009,1.51668
EURCHF,30sep2009,1.50865
EURCHF,30oct2009,1.50957
EURCHF,30nov2009,1.50725
EURCHF,31dec2009,1.48377
EURCHF,29jan2010,1.4672
EURCHF,26feb2010,1.46325
EURCHF,31mar2010,1.42829
EURCHF,30apr2010,1.43421
EURCHF,31may2010,1.42233
EURCHF,30jun2010,1.3283
EURCHF,30jul2010,1.35154
EURCHF,31aug2010,1.29542
EURCHF,30sep2010,1.3281
EURCHF,29oct2010,1.37105
EURCHF,30nov2010,1.302
EURCHF,31dec2010,1.25125
EURCHF,31jan2011,1.2878
EURCHF,28feb2011,1.28287
EURCHF,31mar2011,1.2991
EURCHF,29apr2011,1.2873
EURCHF,31may2011,1.22778
EURCHF,30jun2011,1.20752
EURCHF,29jul2011,1.14091
EURCHF,31aug2011,1.16875
EURCHF,30sep2011,1.21684
EURCHF,31oct2011,1.22002
EURCHF,30nov2011,1.2282
EURCHF,30dec2011,1.21577
EURCHF,31jan2012,1.20512
EURCHF,29feb2012,1.20516
EURCHF,30mar2012,1.20466
EURCHF,30apr2012,1.20169
EURCHF,31may2012,1.20136
EURCHF,29jun2012,1.20197
EURCHF,31jul2012,1.2014
EURCHF,31aug2012,1.20084
EURCHF,28sep2012,1.20953
EURCHF,31oct2012,1.20769
EURCHF,30nov2012,1.2046
EURCHF,31dec2012,1.20747
EURCHF,31jan2013,1.2354
EURCHF,28feb2013,1.2206
EURCHF,29mar2013,1.21696
EURCHF,30apr2013,1.22367
EURCHF,31may2013,1.23926
EURCHF,28jun2013,1.23441
EURCHF,31jul2013,1.2308
EURCHF,30aug2013,1.2317
EURCHF,30sep2013,1.22207
EURCHF,31oct2013,1.23333
EURCHF,29nov2013,1.23115
EURCHF,31dec2013,1.22671
EURCHF,31jan2014,1.22338
EURCHF,28feb2014,1.21634
EURCHF,31mar2014,1.21922
EURCHF,30apr2014,1.21984
EURCHF,30may2014,1.22044
EURCHF,30jun2014,1.21537
EURCHF,31jul2014,1.2169
EURCHF,29aug2014,1.20585
EURCHF,30sep2014,1.20641
EURCHF,31oct2014,1.20637
EURCHF,28nov2014,1.20199
EURCHF,31dec2014,1.2025
EURCHF,30jan2015,1.0459
EURCHF,27feb2015,1.06689
EURCHF,31mar2015,1.04457
EURCHF,30apr2015,1.04755
EURCHF,29may2015,1.03195
EURCHF,30jun2015,1.03958
EURCHF,31jul2015,1.0565
EURCHF,31aug2015,1.08111
EURCHF,30sep2015,1.09161
EURCHF,30oct2015,1.08666
EURCHF,30nov2015,1.08974
EURCHF,31dec2015,1.08272
EURCHF,29jan2016,1.11067
EURCHF,29feb2016,1.09089
EURCHF,31mar2016,1.09454
EURCHF,29apr2016,1.09678
EURCHF,31may2016,1.10426
EURCHF,30jun2016,1.08747
EURCHF,29jul2016,1.08279
EURCHF,31aug2016,1.09644
EURCHF,30sep2016,1.08801
EURCHF,31oct2016,1.08324
EURCHF,30nov2016,1.08009
EURCHF,30dec2016,1.07439
EURCHF,31jan2017,1.06561
EURCHF,28feb2017,1.0649
EURCHF,31mar2017,1.06888
EURCHF,28apr2017,1.08337
EURCHF,31may2017,1.08884
EURCHF,30jun2017,1.09336
EURCHF,31jul2017,1.13887
EURCHF,31aug2017,1.14426
EURCHF,29sep2017,1.14473
EURCHF,31oct2017,1.16182
EURCHF,30nov2017,1.16572
EURCHF,29dec2017,1.1683
EURCHF,31jan2018,1.16038
EURCHF,28feb2018,1.15187
EURCHF,30mar2018,1.17508
EURCHF,30apr2018,1.19681
EURCHF,31may2018,1.15179
EURCHF,29jun2018,1.15678
EURCHF,31jul2018,1.1592
EURCHF,31aug2018,1.12722
EURCHF,28sep2018,1.13086
EURCHF,31oct2018,1.14053
EURCHF,30nov2018,1.13347
EURCHF,31dec2018,1.12686
EURCHF,31jan2019,1.13974
EURCHF,28feb2019,1.13428
EURCHF,29mar2019,1.11769
EURCHF,30apr2019,1.14278
EURCHF,31may2019,1.12017
EURCHF,28jun2019,1.1097
EURCHF,31jul2019,1.1037
EURCHF,30aug2019,1.09236
EURCHF,30sep2019,1.087
EURCHF,31oct2019,1.10206
EURCHF,29nov2019,1.10005
EURCHF,31dec2019,1.08499
EURCHF,31jan2020,1.06922
EURCHF,28feb2020,1.06351
EURCHF,31mar2020,1.05711
EURCHF,30apr2020,1.05549
EURCHF,29may2020,1.07047
EURCHF,30jun2020,1.06557
EURCHF,31jul2020,1.07637
EURCHF,31aug2020,1.07842
EURCHF,30sep2020,1.07973
EURCHF,30oct2020,1.06898
EURCHF,30nov2020,1.08246
EURCHF,31dec2020,1.08194
EURCHF,29jan2021,1.07811
EURCHF,26feb2021,1.09723
EURCHF,31mar2021,1.10675
EURCHF,30apr2021,1.09873
EURCHF,31may2021,1.09698
EURCHF,30jun2021,1.09732
EURCHF,30jul2021,1.07709
EURCHF,31aug2021,1.0814
EURCHF,30sep2021,1.08357
EURCHF,29oct2021,1.06153
EURCHF,30nov2021,1.04302
EURCHF,31dec2021,1.03342
EURCHF,31jan2022,1.04192
EURCHF,28feb2022,1.03379
EURCHF,31mar2022,1.0263
EURCHF,29apr2022,1.02534
EURCHF,31may2022,1.0263
EURCHF,30jun2022,.9980599999999999
EURCHF,29jul2022,.97488
EURCHF,31aug2022,.97804
EURCHF,30sep2022,.95624
EURCHF,31oct2022,.99375
EURCHF,30nov2022,.98403
EURCHF,30dec2022,.9837
EURGBP,31dec1979,.6797800000000001
EURGBP,31jan1980,.65932
EURGBP,29feb1980,.64623
EURGBP,31mar1980,.62462
EURGBP,30apr1980,.63874
EURGBP,30may1980,.62522
EURGBP,30jun1980,.62581
EURGBP,31jul1980,.62347
EURGBP,29aug1980,.60375
EURGBP,30sep1980,.60079
EURGBP,31oct1980,.56367
EURGBP,28nov1980,.57259
EURGBP,31dec1980,.55567
EURGBP,30jan1981,.5220399999999999
EURGBP,27feb1981,.54977
EURGBP,31mar1981,.54804
EURGBP,30apr1981,.54311
EURGBP,29may1981,.5323099999999999
EURGBP,30jun1981,.55538
EURGBP,31jul1981,.56576
EURGBP,31aug1981,.56498
EURGBP,30sep1981,.60826
EURGBP,30oct1981,.59377
EURGBP,30nov1981,.57667
EURGBP,31dec1981,.57681
EURGBP,29jan1982,.57099
EURGBP,26feb1982,.56725
EURGBP,31mar1982,.56608
EURGBP,30apr1982,.5795400000000001
EURGBP,31may1982,.5772699999999999
EURGBP,30jun1982,.55966
EURGBP,30jul1982,.5569
EURGBP,31aug1982,.55338
EURGBP,30sep1982,.55355
EURGBP,29oct1982,.54901
EURGBP,30nov1982,.5783
EURGBP,31dec1982,.6029600000000001
EURGBP,31jan1983,.62301
EURGBP,28feb1983,.6303
EURGBP,31mar1983,.63028
EURGBP,29apr1983,.59262
EURGBP,31may1983,.56219
EURGBP,30jun1983,.58108
EURGBP,29jul1983,.56342
EURGBP,31aug1983,.56084
EURGBP,30sep1983,.5694
EURGBP,31oct1983,.57015
EURGBP,30nov1983,.56903
EURGBP,30dec1983,.56672
EURGBP,31jan1984,.56787
EURGBP,29feb1984,.57524
EURGBP,30mar1984,.59714
